timestamp,arm_ref_0,arm_ref_1,arm_ref_2,arm_ref_3,arm_ref_4,arm_ref_5,arm_ref_6,arm_cur_0,arm_cur_1,arm_cur_2,arm_cur_3,arm_cur_4,arm_cur_5,arm_cur_6,hand_ref_0,hand_cur_0
35,0.062087,-0.187343,0.311522,0.266319,-1.483535,0.179425,-0.047110,0.060464,-0.195125,0.263409,0.191310,-1.506256,0.245480,0.000954
36,0.071357,-0.193109,0.255538,0.286650,-1.490751,0.091933,-0.186403,0.063134,-0.191691,0.263409,0.222591,-1.494049,0.140955,-0.138666
37,0.076167,-0.190438,0.201356,0.357273,-1.512443,0.037332,-0.234781,0.062371,-0.194743,0.263409,0.252346,-1.491760,0.092508,-0.258831
38,0.077380,-0.198133,0.144269,0.448561,-1.528257,-0.005900,-0.274478,0.063516,-0.196269,0.237087,0.296216,-1.495956,0.051308,-0.258068
39,0.080610,-0.219342,0.091803,0.579140,-1.539785,-0.046280,-0.311085,0.068475,-0.195506,0.193599,0.362211,-1.518845,0.010109,-0.263409
40,0.087802,-0.234786,0.060416,0.709327,-1.542886,-0.059372,-0.329486,0.079156,-0.196269,0.145151,0.464446,-1.526093,-0.035668,-0.330549
41,0.089759,-0.241799,0.055806,0.730147,-1.545677,-0.070187,-0.343006,0.085641,-0.203517,0.101663,0.592241,-1.526093,-0.056649,-0.363737
42,0.094675,-0.261284,0.036858,0.857108,-1.550450,-0.079661,-0.370751,0.084115,-0.220684,0.074960,0.721942,-1.526093,-0.060845,-0.362974
43,0.101832,-0.269065,0.029076,0.921121,-1.552485,-0.064956,-0.371605,0.081827,-0.239757,0.057794,0.832952,-1.526093,-0.073434,-0.374418
44,0.116231,-0.284228,0.010210,0.973125,-1.545627,-0.018476,-0.303623,0.080301,-0.260739,0.053597,0.915351,-1.526093,-0.044060,-0.338941
45,0.134724,-0.323116,-0.012546,1.068355,-1.476067,0.076451,-0.100752,0.083734,-0.285153,0.023461,0.990883,-1.479934,0.068856,-0.073816
46,0.153380,-0.375568,0.007695,1.182246,-1.382584,0.131775,0.054020,0.097848,-0.319867,0.021172,1.075189,-1.392195,0.131418,0.087549
47,0.160949,-0.436216,0.079024,1.258936,-1.271333,0.212330,0.201390,0.113107,-0.372511,0.030327,1.166743,-1.278897,0.197032,0.196651
48,0.161174,-0.490328,0.150786,1.279282,-1.167626,0.283009,0.305927,0.113870,-0.442321,0.072290,1.229305,-1.177424,0.272946,0.302319
49,0.156667,-0.522356,0.183717,1.284144,-1.081280,0.328553,0.367746,0.113489,-0.491150,0.112726,1.257916,-1.086633,0.319867,0.323301
50,0.149450,-0.531631,0.193059,1.290269,-0.981523,0.374556,0.416301,0.113489,-0.513657,0.134089,1.267071,-0.992790,0.362211,0.383955
51,0.151925,-0.523661,0.185957,1.301963,-0.931922,0.379785,0.421449,0.119974,-0.515946,0.139811,1.268215,-0.944343,0.394255,0.400740
52,0.155194,-0.506114,0.161051,1.294518,-0.898738,0.365203,0.399040,0.125315,-0.515946,0.139429,1.268215,-0.908484,0.389296,0.393111
53,0.166726,-0.468955,0.084774,1.204513,-0.924889,0.264319,0.237857,0.130274,-0.507172,0.134852,1.250668,-0.911154,0.286679,0.234798
54,0.171872,-0.423476,0.013792,1.146454,-1.007389,0.206098,0.097622,0.130274,-0.475891,0.096323,1.222820,-0.976387,0.189403,0.039864
55,0.169176,-0.371624,-0.013917,1.118868,-1.110423,0.193269,0.002467,0.129892,-0.436217,0.041009,1.192683,-1.076715,0.181010,-0.025750
56,0.172133,-0.338074,-0.021646,1.119294,-1.197894,0.199231,-0.048906,0.131037,-0.398833,0.007820,1.161021,-1.169413,0.202754,-0.073434
57,0.176160,-0.319463,-0.019311,1.133450,-1.265374,0.192982,-0.085944,0.132563,-0.371748,-0.000954,1.146143,-1.238460,0.202754,-0.094797
58,0.174087,-0.317831,-0.017143,1.142290,-1.285160,0.175130,-0.110573,0.136759,-0.348478,-0.000954,1.146143,-1.254101,0.178721,-0.105478
59,0.174029,-0.318959,-0.018030,1.156436,-1.314112,0.150517,-0.145395,0.142481,-0.340848,-0.000572,1.146143,-1.291485,0.151637,-0.127985
60,0.175935,-0.318224,-0.022870,1.165192,-1.327494,0.129727,-0.172716,0.142481,-0.341230,-0.000572,1.146143,-1.305982,0.141337,-0.193217
61,0.178078,-0.317073,-0.029577,1.164769,-1.331884,0.122798,-0.182178,0.142481,-0.341230,-0.000954,1.146143,-1.305982,0.124552,-0.209239
62,0.176218,-0.315897,-0.029996,1.160368,-1.339367,0.115950,-0.195099,0.142481,-0.340848,-0.000954,1.146143,-1.305982,0.119974,-0.206569
63,0.176447,-0.316027,-0.026810,1.160753,-1.344335,0.112788,-0.201163,0.142481,-0.340848,-0.000954,1.146143,-1.306363,0.119974,-0.206569
64,0.174449,-0.314658,-0.025152,1.159264,-1.346550,0.112242,-0.203541,0.142481,-0.340848,-0.000954,1.146143,-1.306363,0.119974,-0.206569
65,0.174973,-0.314308,-0.024781,1.160918,-1.348340,0.110255,-0.207065,0.142481,-0.340848,-0.000954,1.146143,-1.322385,0.119974,-0.208476
